COREF	start_token	end_token	prop	cat	text	book	page
5	68	68	PROP	GPE	Seattle	mdp.39076001498182	064
-1	71	71	PRON	PER	we	mdp.39076001498182	064
3	74	74	PROP	GPE	Tacoma	mdp.39076001498182	064
8	84	84	PROP	PER	Dad	mdp.39076001498182	064
6	87	88	PROP	GPE	McChord Field	mdp.39076001498182	064
-1	89	89	NOM	FAC	there	mdp.39076001498182	064
0	91	91	PRON	PER	My	mdp.39076001498182	064
-1	91	94	NOM	PER	My two older sisters	mdp.39076001498182	064
9	96	97	PROP	PER	Puyallup Indians	mdp.39076001498182	064
-1	103	103	PRON	PER	their	mdp.39076001498182	064
-1	106	109	NOM	LOC	rural areas near Tacoma	mdp.39076001498182	064
3	109	109	PROP	GPE	Tacoma	mdp.39076001498182	064
0	111	111	PRON	PER	my	mdp.39076001498182	064
-1	111	113	NOM	PER	my third sister	mdp.39076001498182	064
-1	116	116	PRON	PER	her	mdp.39076001498182	064
-1	119	124	NOM	FAC	the Yakima Reservation in central Washington	mdp.39076001498182	064
4	123	124	PROP	GPE	central Washington	mdp.39076001498182	064
0	146	146	PRON	PER	my	mdp.39076001498182	064
0	157	157	PRON	PER	I	mdp.39076001498182	064
10	163	163	PROP	PER	Mom	mdp.39076001498182	064
0	165	165	PRON	PER	me	mdp.39076001498182	064
8	170	170	PROP	PER	Dad	mdp.39076001498182	064
-1	172	172	PRON	PER	his	mdp.39076001498182	064
0	0	0	PRON	PER	I	mdp.39015046352020	116
-1	5	5	PRON	PER	they	mdp.39015046352020	116
-1	9	9	PRON	PER	they	mdp.39015046352020	116
-1	13	13	PRON	PER	us	mdp.39015046352020	116
0	33	33	PRON	PER	I	mdp.39015046352020	116
-1	42	42	PRON	PER	they	mdp.39015046352020	116
1	49	50	PROP	PER	Mr. Hubbell	mdp.39015046352020	116
-1	57	58	NOM	ORG	the government	mdp.39015046352020	116
0	63	63	PRON	PER	I	mdp.39015046352020	116
0	69	69	PRON	PER	I	mdp.39015046352020	116
-1	6	6	PRON	PER	we	mdp.39015053751635	119
0	20	21	PROP	PER	Doc Magovern	mdp.39015053751635	119
-1	23	23	NOM	FAC	here	mdp.39015053751635	119
-1	26	26	PRON	PER	His	mdp.39015053751635	119
-1	35	36	NOM	LOC	the world	mdp.39015053751635	119
-1	47	47	PRON	PER	he	mdp.39015053751635	119
-1	52	53	NOM	FAC	the homes	mdp.39015053751635	119
-1	57	59	NOM	PER	so many families	mdp.39015053751635	119
-1	63	63	PRON	PER	our	mdp.39015053751635	119
-1	63	64	NOM	PER	our community	mdp.39015053751635	119
-1	65	65	PRON	PER	he	mdp.39015053751635	119
-1	69	75	NOM	PER	a holy man than a medical practitioner	mdp.39015053751635	119
-1	73	75	NOM	PER	a medical practitioner	mdp.39015053751635	119
-1	1	1	PRON	PER	he	wu.89060396363	114
0	4	4	PRON	PER	I	wu.89060396363	114
-1	10	10	PRON	PER	we	wu.89060396363	114
0	22	22	PRON	PER	I	wu.89060396363	114
0	31	31	PRON	PER	my	wu.89060396363	114
1	35	36	PROP	LOC	the Marque	wu.89060396363	114
0	42	42	PRON	PER	my	wu.89060396363	114
0	45	45	PRON	PER	I	wu.89060396363	114
0	48	48	PRON	PER	my	wu.89060396363	114
-1	59	60	NOM	FAC	the portage	wu.89060396363	114
-1	63	63	PRON	PER	we	wu.89060396363	114
-1	5	7	NOM	FAC	the highway crossing	uva.x000083545	098
-1	9	10	NOM	FAC	the camp	uva.x000083545	098
2	14	14	PROP	PER	Morrison	uva.x000083545	098
2	24	24	PROP	PER	Morrison	uva.x000083545	098
-1	27	28	NOM	FAC	the camp	uva.x000083545	098
-1	31	33	NOM	VEH	the work train	uva.x000083545	098
-1	61	62	NOM	PER	The newcomers	uva.x000083545	098
-1	64	65	NOM	PER	the gang	uva.x000083545	098
-1	101	102	NOM	FAC	the camp	uva.x000083545	098
0	104	104	PROP	GPE	Gale	uva.x000083545	098
1	109	109	PROP	GPE	Weed	uva.x000083545	098
-1	112	112	PRON	PER	we	uva.x000083545	098
-1	114	114	PRON	PER	our	uva.x000083545	098
-1	7	7	PRON	PER	them	uc1.32106006887498	035
-1	9	10	NOM	PER	the soldiers	uc1.32106006887498	035
-1	28	28	PRON	PER	your	uc1.32106006887498	035
-1	33	33	PRON	PER	their	uc1.32106006887498	035
0	38	38	PROP	PER	Pehrru	uc1.32106006887498	035
1	0	0	PROP	PER	Clem	uc1.32106011563233	015
-1	12	18	NOM	FAC	each of the Army 's river stations	uc1.32106011563233	015
-1	14	15	NOM	ORG	the Army	uc1.32106011563233	015
-1	14	18	NOM	FAC	the Army 's river stations	uc1.32106011563233	015
-1	46	46	PRON	PER	He	uc1.32106011563233	015
-1	62	62	PRON	PER	he	uc1.32106011563233	015
-1	66	69	NOM	PER	the Koyukuk Morse operator	uc1.32106011563233	015
-1	71	72	NOM	PER	the man	uc1.32106011563233	015
2	85	85	PROP	PER	Nulato	uc1.32106011563233	015
0	95	95	PRON	PER	I	uc1.32106011563233	015
-1	108	108	PRON	PER	he	uc1.32106011563233	015
-1	115	115	PRON	PER	He	uc1.32106011563233	015
-1	122	123	NOM	LOC	the river	uc1.32106011563233	015
-1	126	133	NOM	PER	the soldiers were standing around waiting for news	uc1.32106011563233	015
3	136	136	PROP	PER	Koyukuk	uc1.32106011563233	015
-1	143	143	PRON	PER	he	uc1.32106011563233	015
-1	161	161	PRON	PER	They	uc1.32106011563233	015
1	167	167	PROP	PER	Clem	uc1.32106011563233	015
4	170	171	PROP	PER	Frank Lynn	uc1.32106011563233	015
-1	173	174	NOM	PER	the postmaster	uc1.32106011563233	015
-1	180	180	PRON	PER	his	uc1.32106011563233	015
-1	185	197	NOM	PER	someone from the roof of the tiny cabin that served as post office	uc1.32106011563233	015
-1	187	197	NOM	FAC	the roof of the tiny cabin that served as post office	uc1.32106011563233	015
-1	190	197	NOM	FAC	the tiny cabin that served as post office	uc1.32106011563233	015
5	204	206	PROP	PER	Father Frank Galvan	uc1.32106011563233	015
-1	208	208	PRON	PER	his	uc1.32106011563233	015
-1	214	214	PRON	PER	his	uc1.32106011563233	015
-1	214	215	NOM	VEH	his motorboat	uc1.32106011563233	015
-1	221	221	PRON	PER	he	uc1.32106011563233	015
-1	231	231	PRON	PER	He	uc1.32106011563233	015
-1	3	4	NOM	GPE	this area	mdp.39015041788319	046
-1	7	8	NOM	PER	the Tribe	mdp.39015041788319	046
2	18	19	PROP	PER	Gunche Mundu	mdp.39015041788319	046
-1	25	28	NOM	PER	Creator of All Things	mdp.39015041788319	046
3	33	34	PROP	PER	Fidelia Fielding	mdp.39015041788319	046
4	40	40	PROP	PER	Mohegan	mdp.39015041788319	046
2	43	43	PROP	PER	Mundu	mdp.39015041788319	046
3	60	60	PROP	PER	Fidelia	mdp.39015041788319	046
2	63	63	PROP	PER	Mundu	mdp.39015041788319	046
2	68	68	PROP	PER	Mundu	mdp.39015041788319	046
-1	72	72	PRON	PER	he	mdp.39015041788319	046
-1	74	74	PRON	PER	we	mdp.39015041788319	046
-1	93	93	NOM	PER	people	mdp.39015041788319	046
2	96	96	PROP	PER	Mundu	mdp.39015041788319	046
2	99	99	PROP	PER	Mundu	mdp.39015041788319	046
-1	112	112	PRON	PER	his	mdp.39015041788319	046
-1	119	119	PRON	PER	he	mdp.39015041788319	046
-1	122	122	PRON	PER	You	mdp.39015041788319	046
-1	129	129	PRON	PER	his	mdp.39015041788319	046
0	133	134	PROP	GPE	Norwich ROYAL	mdp.39015041788319	046
-1	141	141	PRON	PER	His	mdp.39015041788319	046
1	146	148	PROP	FAC	Norwich Burial Ground	mdp.39015041788319	046
1	0	0	PROP	PER	Guwist	inu.39000000903711	121
-1	2	2	PRON	PER	you	inu.39000000903711	121
0	5	5	PRON	PER	me	inu.39000000903711	121
-1	8	9	NOM	PER	a woman	inu.39000000903711	121
1	14	14	PROP	PER	Guwist	inu.39000000903711	121
-1	16	16	PRON	PER	you	inu.39000000903711	121
0	18	18	PRON	PER	me	inu.39000000903711	121
-1	24	25	NOM	PER	a man	inu.39000000903711	121
-1	27	28	NOM	PER	woman Guwist	inu.39000000903711	121
0	30	30	PRON	PER	I	inu.39000000903711	121
-1	32	32	PRON	PER	you	inu.39000000903711	121
0	39	39	PRON	PER	I	inu.39000000903711	121
0	41	41	PRON	PER	my	inu.39000000903711	121
-1	44	44	PRON	PER	you	inu.39000000903711	121
1	6	7	PROP	LOC	Merril Island	wu.89060396363	147
0	10	10	PRON	PER	I	wu.89060396363	147
5	14	14	PROP	PER	Dave	wu.89060396363	147
-1	26	26	PRON	PER	he	wu.89060396363	147
0	31	31	PRON	PER	I	wu.89060396363	147
2	39	41	PROP	GPE	Hudson 's Bay	wu.89060396363	147
3	44	45	PROP	GPE	Lake Chibougamau	wu.89060396363	147
-1	50	51	NOM	LOC	the south	wu.89060396363	147
1	64	65	PROP	GPE	Merril Island	wu.89060396363	147
0	89	89	PRON	PER	I	wu.89060396363	147
0	93	93	PRON	PER	I	wu.89060396363	147
-1	100	102	NOM	FAC	the sign OFFICE	wu.89060396363	147
-1	4	5	NOM	FAC	fine houses	mdp.39015046352020	187
2	8	8	PROP	PER	Cadillacs	mdp.39015046352020	187
-1	10	10	PRON	PER	their	mdp.39015046352020	187
-1	20	20	PRON	PER	their	mdp.39015046352020	187
-1	30	30	PRON	PER	We	mdp.39015046352020	187
0	33	33	PROP	GPE	Lapwai	mdp.39015046352020	187
-1	49	50	NOM	PER	The superintendent	mdp.39015046352020	187
-1	52	52	PRON	PER	us	mdp.39015046352020	187
3	57	57	PROP	PER	Olive	mdp.39015046352020	187
-1	63	63	NOM	FAC	school	mdp.39015046352020	187
-1	67	67	PRON	PER	She	mdp.39015046352020	187
-1	71	71	PRON	PER	she	mdp.39015046352020	187
-1	74	74	PRON	PER	She	mdp.39015046352020	187
1	80	80	PROP	GPE	Hotevilla	mdp.39015046352020	187
-1	91	91	PRON	PER	we	mdp.39015046352020	187
-1	93	93	PRON	PER	we	mdp.39015046352020	187
-1	97	97	PRON	PER	her	mdp.39015046352020	187
-1	99	99	PRON	PER	We	mdp.39015046352020	187
-1	105	105	PRON	PER	our	mdp.39015046352020	187
-1	110	110	PRON	PER	we	mdp.39015046352020	187
-1	114	114	PRON	PER	we	mdp.39015046352020	187
0	0	0	PRON	PER	I	uc1.32106006887498	095
4	9	10	PROP	PER	Pueblo Coyote	uc1.32106006887498	095
-1	18	18	NOM	FAC	home	uc1.32106006887498	095
-1	20	22	NOM	LOC	no sandstone cliffs	uc1.32106006887498	095
-1	28	28	PRON	PER	We	uc1.32106006887498	095
-1	32	33	NOM	LOC	the Bay	uc1.32106006887498	095
0	37	37	PRON	PER	me	uc1.32106006887498	095
0	53	53	PRON	PER	I	uc1.32106006887498	095
-1	55	55	PRON	PER	her	uc1.32106006887498	095
-1	55	56	NOM	PER	her father	uc1.32106006887498	095
-1	63	63	PRON	PER	he	uc1.32106006887498	095
5	72	73	PROP	PER	Acoma Indian	uc1.32106006887498	095
0	84	84	PRON	PER	My	uc1.32106006887498	095
0	88	88	PRON	PER	I	uc1.32106006887498	095
1	91	91	PROP	GPE	Ithaca	uc1.32106006887498	095
2	93	94	PROP	GPE	New York	uc1.32106006887498	095
3	99	99	PROP	GPE	Buffalo	uc1.32106006887498	095
-1	100	100	PRON	PER	we	uc1.32106006887498	095
0	104	104	PRON	PER	I	uc1.32106006887498	095
1	0	0	PROP	PER	Dave	wu.89060396363	140
-1	3	4	NOM	FAC	the bar	wu.89060396363	140
-1	6	6	PRON	PER	He	wu.89060396363	140
2	15	17	PROP	PER	the French Canadians	wu.89060396363	140
0	27	27	PRON	PER	I	wu.89060396363	140
-1	29	29	PRON	PER	him	wu.89060396363	140
-1	31	32	NOM	PER	several others	wu.89060396363	140
-1	40	40	PRON	PER	their	wu.89060396363	140
-1	43	46	NOM	FAC	the parking - lot	wu.89060396363	140
-1	51	52	NOM	FAC	the hotel	wu.89060396363	140
2	14	14	PROP	PER	Zitkala	pst.000032468786	118
-1	18	18	PRON	PER	she	pst.000032468786	118
3	22	22	PROP	PER	Carlos	pst.000032468786	118
-1	31	31	PRON	PER	them	pst.000032468786	118
-1	40	40	PRON	PER	her	pst.000032468786	118
4	46	46	PROP	PER	Raymond	pst.000032468786	118
5	52	53	PROP	PER	Dear Montezuma	pst.000032468786	118
-1	55	55	PRON	PER	You	pst.000032468786	118
0	59	59	PRON	PER	me	pst.000032468786	118
-1	63	63	PRON	PER	your	pst.000032468786	118
-1	72	72	PRON	PER	we	pst.000032468786	118
-1	79	79	PRON	PER	you	pst.000032468786	118
0	83	83	PRON	PER	my	pst.000032468786	118
1	88	88	PROP	GPE	Yankton	pst.000032468786	118
-1	91	91	NOM	FAC	here	pst.000032468786	118
0	96	96	PRON	PER	I	pst.000032468786	118
0	101	101	PRON	PER	my	pst.000032468786	118
-1	101	102	NOM	PER	my mother	pst.000032468786	118
0	105	105	PRON	PER	my	pst.000032468786	118
-1	110	111	NOM	PER	a criminal	pst.000032468786	118
-1	7	13	NOM	PER	THE MASHANTUCKET PEQUOT TRIBAL NATION 'S ARCHAEOLOGIST	mdp.39015041788319	015
-1	25	37	NOM	PER	an English military expedition under the command of John Endicott of Massachusetts Bay	mdp.39015041788319	015
10	33	34	PROP	PER	John Endicott	mdp.39015041788319	015
-1	33	37	NOM	PER	John Endicott of Massachusetts Bay	mdp.39015041788319	015
0	36	37	PROP	GPE	Massachusetts Bay	mdp.39015041788319	015
-1	41	47	NOM	FAC	two Pequot villages along the Thames river	mdp.39015041788319	015
-1	45	47	NOM	LOC	the Thames river	mdp.39015041788319	015
11	54	55	PROP	PER	the Pequots	mdp.39015041788319	015
12	65	66	PROP	PER	Fort Saybrook	mdp.39015041788319	015
-1	68	73	NOM	LOC	the mouth of the Connecticut river	mdp.39015041788319	015
1	71	72	PROP	LOC	the Connecticut	mdp.39015041788319	015
-1	81	84	NOM	GPE	the colonies of Wethersfield	mdp.39015041788319	015
2	84	84	PROP	GPE	Wethersfield	mdp.39015041788319	015
3	86	86	PROP	GPE	Hartford	mdp.39015041788319	015
4	88	88	PROP	GPE	Windsor	mdp.39015041788319	015
2	94	94	PROP	GPE	Wethersfield	mdp.39015041788319	015
-1	102	103	NOM	PER	eleven colonists	mdp.39015041788319	015
-1	107	109	NOM	GPE	the Connecticut colonies	mdp.39015041788319	015
18	111	112	PROP	GPE	Pequot territory	mdp.39015041788319	015
13	122	123	PROP	PER	John Underhill	mdp.39015041788319	015
-1	125	125	PRON	PER	their	mdp.39015041788319	015
-1	125	127	NOM	PER	their Indian allies	mdp.39015041788319	015
-1	130	130	PRON	PER	him	mdp.39015041788319	015
-1	143	145	NOM	PER	too many men	mdp.39015041788319	015
13	148	148	PROP	PER	Underhill	mdp.39015041788319	015
-1	154	154	PRON	PER	They	mdp.39015041788319	015
14	156	156	PROP	PER	Mohegans	mdp.39015041788319	015
15	158	158	PROP	PER	Narragansetts	mdp.39015041788319	015
11	160	160	PROP	PER	Pequots	mdp.39015041788319	015
-1	169	170	NOM	PER	seven men	mdp.39015041788319	015
-1	173	173	PRON	PER	their	mdp.39015041788319	015
-1	188	192	NOM	PER	Several tribes in the region	mdp.39015041788319	015
-1	191	192	NOM	GPE	the region	mdp.39015041788319	015
-1	200	203	NOM	PER	allies of the English	mdp.39015041788319	015
-1	206	210	NOM	LOC	the side of the Pequots	mdp.39015041788319	015
11	209	210	PROP	LOC	the Pequots	mdp.39015041788319	015
7	212	213	PROP	LOC	The Mohegan	mdp.39015041788319	015
8	215	215	PROP	GPE	Narragansett	mdp.39015041788319	015
9	219	220	PROP	GPE	Connecticut River	mdp.39015041788319	015
16	222	222	PROP	PER	Nipmuck	mdp.39015041788319	015
17	227	228	PROP	PER	the English	mdp.39015041788319	015
-1	235	237	NOM	PER	some Nipmuck groups	mdp.39015041788319	015
18	241	242	PROP	PER	the Pequot	mdp.39015041788319	015
-1	244	246	NOM	PER	These Indian allies	mdp.39015041788319	015
17	252	253	PROP	PER	the English	mdp.39015041788319	015
-1	261	261	PRON	PER	their	mdp.39015041788319	015
11	273	274	PROP	PER	the Pequots	mdp.39015041788319	015
-1	288	290	NOM	PER	other native groups	mdp.39015041788319	015
19	305	305	PROP	PER	Uncas	mdp.39015041788319	015
-1	324	328	NOM	PER	an individual seeking personal gain	mdp.39015041788319	015
-1	342	356	NOM	PER	a leader of a group seeking to regain political and social autonomy from the Pequots	mdp.39015041788319	015
11	355	356	PROP	PER	the Pequots	mdp.39015041788319	015
-1	358	366	NOM	PER	Many of the tribes who fought against the Pequots	mdp.39015041788319	015
-1	360	366	NOM	PER	the tribes who fought against the Pequots	mdp.39015041788319	015
11	365	366	PROP	PER	the Pequots	mdp.39015041788319	015
17	369	370	PROP	PER	the English	mdp.39015041788319	015
18	376	376	PROP	PER	Pequot	mdp.39015041788319	015
-1	396	397	NOM	PER	native protagonists	mdp.39015041788319	015
18	399	399	PROP	PER	Pequot	mdp.39015041788319	015
8	401	401	PROP	PER	Narragansett	mdp.39015041788319	015
14	411	412	PROP	PER	the Mohegans	mdp.39015041788319	015
11	414	415	PROP	PER	the Pequots	mdp.39015041788319	015
15	420	421	PROP	PER	the Narragansetts	mdp.39015041788319	015
-1	436	437	NOM	LOC	the region	mdp.39015041788319	015
-1	0	1	NOM	PER	No one	mdp.39015053751635	186
0	16	16	PRON	PER	my	mdp.39015053751635	186
-1	16	27	NOM	PER	my sister Margaret , who was born nine years after Mary Ann	mdp.39015053751635	186
1	18	18	PROP	PER	Margaret	mdp.39015053751635	186
2	26	27	PROP	PER	Mary Ann	mdp.39015053751635	186
-1	42	42	PRON	PER	they	mdp.39015053751635	186
0	47	47	PRON	PER	I	mdp.39015053751635	186
-1	51	53	NOM	FAC	the living room	mdp.39015053751635	186
0	55	55	PRON	PER	My	mdp.39015053751635	186
-1	55	56	NOM	PER	My father	mdp.39015053751635	186
-1	59	59	PRON	PER	his	mdp.39015053751635	186
-1	59	60	NOM	PER	his mother	mdp.39015053751635	186
3	79	82	PROP	PER	Bishop Fulton J. Sheen	mdp.39015053751635	186
-1	84	85	NOM	PER	the others	mdp.39015053751635	186
0	122	122	PRON	PER	me	mdp.39015053751635	186
4	132	133	PROP	PER	Uncle Milt	mdp.39015053751635	186
0	137	137	PRON	PER	me	mdp.39015053751635	186
-1	139	139	PRON	PER	He	mdp.39015053751635	186
0	141	141	PRON	PER	my	mdp.39015053751635	186
-1	141	143	NOM	PER	my favorite uncle	mdp.39015053751635	186
5	5	5	PROP	PER	Doyon	uc1.32106011563233	046
-1	7	7	PRON	PER	we	uc1.32106011563233	046
6	9	9	PROP	PER	Clem	uc1.32106011563233	046
7	11	11	PROP	PER	Lidwynne	uc1.32106011563233	046
6	16	16	PROP	PER	Clem	uc1.32106011563233	046
-1	22	26	NOM	LOC	the desert north of Phoenix	uc1.32106011563233	046
0	26	26	PROP	GPE	Phoenix	uc1.32106011563233	046
1	28	28	PROP	GPE	Arizona	uc1.32106011563233	046
6	30	30	PROP	PER	Clem	uc1.32106011563233	046
-1	36	36	PRON	PER	he	uc1.32106011563233	046
-1	40	40	PRON	PER	her	uc1.32106011563233	046
-1	49	49	PRON	PER	His	uc1.32106011563233	046
-1	49	54	NOM	PER	His damn fool Air Force buddies	uc1.32106011563233	046
-1	52	54	NOM	PER	Air Force buddies	uc1.32106011563233	046
-1	66	66	PRON	PER	she	uc1.32106011563233	046
2	72	73	PROP	GPE	Nova Scotia	uc1.32106011563233	046
-1	77	77	PRON	PER	he	uc1.32106011563233	046
-1	81	81	PRON	PER	she	uc1.32106011563233	046
-1	87	87	PRON	PER	her	uc1.32106011563233	046
-1	94	94	PRON	PER	him	uc1.32106011563233	046
-1	99	99	PRON	PER	her	uc1.32106011563233	046
-1	106	106	PRON	PER	her	uc1.32106011563233	046
-1	111	111	PRON	PER	they	uc1.32106011563233	046
8	117	117	PROP	PER	Mother	uc1.32106011563233	046
-1	117	128	NOM	FAC	Mother 's country kitchen in Hoptown , California in the 1890 's	uc1.32106011563233	046
3	122	122	PROP	GPE	Hoptown	uc1.32106011563233	046
4	124	124	PROP	GPE	California	uc1.32106011563233	046
-1	126	128	NOM	FAC	the 1890 's	uc1.32106011563233	046
-1	130	130	PRON	PER	Their	uc1.32106011563233	046
-1	0	1	NOM	FAC	The road	pst.000032468786	127
1	6	8	PROP	PER	Zitkala - Sa	pst.000032468786	127
-1	10	10	NOM	FAC	home	pst.000032468786	127
-1	12	16	NOM	FAC	The Bonnins ' small cottage	pst.000032468786	127
-1	19	25	NOM	FAC	a cluster of buildings at Fort Duchesne	pst.000032468786	127
0	24	25	PROP	FAC	Fort Duchesne	pst.000032468786	127
-1	27	27	NOM	FAC	Home	pst.000032468786	127
-1	31	32	NOM	PER	four adults	pst.000032468786	127
-1	34	34	PRON	PER	their	pst.000032468786	127
-1	34	40	NOM	PER	their three - year - old son	pst.000032468786	127
2	42	42	PROP	PER	Ohiya	pst.000032468786	127
3	44	44	PROP	PER	Raymond	pst.000032468786	127
-1	44	46	NOM	PER	Raymond 's father	pst.000032468786	127
-1	52	52	PRON	PER	his	pst.000032468786	127
-1	65	65	PRON	PER	he	pst.000032468786	127
3	68	68	PROP	PER	Raymond	pst.000032468786	127
-1	68	70	NOM	PER	Raymond 's brother	pst.000032468786	127
4	72	72	PROP	PER	Henry	pst.000032468786	127
-1	75	75	PRON	PER	his	pst.000032468786	127
-1	75	76	NOM	PER	his family	pst.000032468786	127
-1	78	80	NOM	PER	The fourth adult	pst.000032468786	127
-1	82	82	PRON	PER	their	pst.000032468786	127
-1	82	83	NOM	FAC	their home	pst.000032468786	127
-1	85	97	NOM	PER	an eighty - three - year - old Oglala Sioux named Bad Hand	pst.000032468786	127
5	93	97	PROP	PER	Oglala Sioux named Bad Hand	pst.000032468786	127
1	3	3	PROP	PER	Adam	mdp.39015040730916	053
-1	9	13	NOM	FAC	a one - room schoolhouse	mdp.39015040730916	053
0	15	15	PRON	PER	I	mdp.39015040730916	053
-1	17	17	PRON	PER	his	mdp.39015040730916	053
-1	17	18	NOM	PER	his friends	mdp.39015040730916	053
2	20	20	PROP	PER	Sarah	mdp.39015040730916	053
3	22	22	PROP	PER	Paul	mdp.39015040730916	053
-1	34	34	PRON	PER	their	mdp.39015040730916	053
-1	34	36	NOM	FAC	their loft bed	mdp.39015040730916	053
-1	41	42	NOM	LOC	the creek	mdp.39015040730916	053
-1	48	48	PRON	PER	we	mdp.39015040730916	053
4	54	54	PROP	PER	Chianti	mdp.39015040730916	053
5	56	56	PROP	PER	Brie	mdp.39015040730916	053
-1	66	66	PRON	PER	us	mdp.39015040730916	053
-1	74	75	NOM	FAC	this Berkshire	mdp.39015040730916	053
0	0	0	PROP	PER	Joeagah	uc1.b4102033	073
-1	11	12	NOM	PER	the spy	uc1.b4102033	073
-1	15	15	PRON	PER	he	uc1.b4102033	073
0	29	29	PROP	PER	Joeagah	uc1.b4102033	073
-1	34	34	PRON	PER	he	uc1.b4102033	073
-1	37	37	PRON	PER	He	uc1.b4102033	073
-1	40	40	PRON	PER	his	uc1.b4102033	073
-1	13	17	NOM	PER	the Maestro of the village	uva.x000083545	204
-1	16	17	NOM	GPE	the village	uva.x000083545	204
-1	23	24	NOM	PER	the Maestro	uva.x000083545	204
-1	29	31	NOM	PER	the Fariseo soldiers	uva.x000083545	204
-1	50	51	NOM	FAC	the chapel	uva.x000083545	204
-1	64	64	PRON	PER	them	uva.x000083545	204
-1	69	69	PRON	PER	them	uva.x000083545	204
0	84	85	PROP	FAC	Ash Wednesday	uva.x000083545	204
2	116	116	PROP	PER	Savala	uva.x000083545	204
-1	128	128	PRON	PER	his	uva.x000083545	204
-1	137	137	NOM	VEH	trains	uva.x000083545	204
-1	151	151	PRON	PER	Y	uva.x000083545	204
-1	159	162	NOM	FAC	The PFE ice plant	uva.x000083545	204
2	163	163	PROP	PER	Savala	uva.x000083545	204
-1	171	171	PRON	PER	his	uva.x000083545	204
-1	178	192	NOM	VEH	the Pacific Fruit Express refrigerator car line owned by the Southern Pacific and Union Pacific	uva.x000083545	204
-1	187	189	NOM	LOC	the Southern Pacific	uva.x000083545	204
1	191	192	PROP	GPE	Union Pacific	uva.x000083545	204
-1	200	201	NOM	VEH	icing cars	uva.x000083545	204
-1	0	0	PRON	PER	We	mdp.39015046352020	142
-1	4	4	PRON	PER	ourselves	mdp.39015046352020	142
-1	6	9	NOM	PER	two eastern society women	mdp.39015046352020	142
1	11	11	PROP	PER	Amelia	mdp.39015046352020	142
2	13	14	PROP	PER	Mrs. Judson	mdp.39015046352020	142
-1	13	18	NOM	PER	Mrs. Judson of New York City	mdp.39015046352020	142
0	16	18	PROP	GPE	New York City	mdp.39015046352020	142
-1	20	20	PRON	PER	She	mdp.39015046352020	142
-1	22	23	NOM	PER	a son	mdp.39015046352020	142
-1	25	26	NOM	PER	a daughter	mdp.39015046352020	142
-1	0	13	NOM	PER	The three Mohegans who contributed the land for Mohegan Church were Occum 's sister	mdp.39015041788319	023
-1	5	9	NOM	LOC	the land for Mohegan Church	mdp.39015041788319	023
